Station,Station,Helmet,Location,Column3,Time
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,4,18
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,TRUE,,4,18
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,4,18
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,TRUE,,4,18
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,4,18
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,TRUE,,4,18
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,4,18
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,4,18
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,4,18
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,4,18
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,4,18
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,TRUE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,TRUE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,TRUE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,TRUE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,TRUE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,TRUE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,TRUE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,TRUE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,TRUE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,TRUE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,TRUE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,TRUE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,TRUE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,17
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,18
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,18
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,TRUE,,4,18
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,18
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,18
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,18
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,18
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,18
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,18
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,18
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,TRUE,,4,18
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,18
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,TRUE,,4,18
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,18
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,18
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,18
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,TRUE,,4,18
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,TRUE,,4,18
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,TRUE,,4,18
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,18
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,18
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,18
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,TRUE,,4,18
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,18
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,18
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,18
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,18
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,18
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,18
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,18
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,4,18
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,TRUE,,3,8
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,TRUE,,3,8
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,TRUE,,3,8
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,TRUE,,3,8
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,TRUE,,3,8
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,FALSE,,3,8
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,FALSE,,3,8
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,TRUE,,3,8
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,TRUE,,3,8
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,FALSE,,3,8
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,TRUE,,3,8
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,TRUE,,3,8
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,FALSE,,3,8
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,FALSE,,3,9
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,TRUE,,3,9
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,TRUE,,3,9
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,FALSE,,3,9
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,FALSE,,3,9
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,FALSE,,3,9
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,TRUE,,3,9
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,TRUE,,3,9
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,TRUE,,3,9
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,TRUE,,3,9
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,TRUE,,3,9
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,TRUE,,3,9
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,TRUE,,3,9
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,FALSE,,3,9
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,FALSE,,3,9
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,FALSE,,3,9
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,FALSE,,3,9
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,FALSE,,3,9
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,FALSE,,3,9
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,TRUE,,3,9
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,TRUE,,3,8
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,TRUE,,3,8
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,FALSE,,3,8
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,FALSE,,3,8
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,FALSE,,3,8
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,TRUE,,3,8
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,FALSE,,3,8
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,FALSE,,3,9
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,FALSE,,3,9
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,FALSE,,3,9
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,FALSE,,3,9
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,FALSE,,3,9
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,FALSE,,3,9
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,FALSE,,3,9
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,FALSE,,3,9
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,FALSE,,3,9
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,FALSE,,3,9
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,FALSE,,3,9
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,FALSE,,3,9
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,FALSE,,3,9
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,FALSE,,3,9
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,FALSE,,3,9
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,TRUE,,3,9
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,FALSE,,3,9
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,FALSE,,3,9
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,TRUE,,3,9
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,FALSE,,3,9
Location 6: Campus Drive at the Stamp,Location 6: Campus Drive at the Stamp,TRUE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,TRUE,,3,8
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,8
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,8
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,8
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,8
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,8
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,TRUE,,3,8
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,TRUE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,TRUE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,TRUE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,TRUE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,TRUE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,TRUE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,TRUE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,TRUE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,TRUE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,TRUE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 7b: Regents Drive at Stadium Drive EAST/WEST,Location 7b: Regents Drive at Stadium Drive EAST/WEST,FALSE,,3,9
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,TRUE,,3,9
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,FALSE,,3,9
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,FALSE,,3,9
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,TRUE,,3,9
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,TRUE,,3,9
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,TRUE,,3,9
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,FALSE,,3,9
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,TRUE,,3,9
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,FALSE,,3,9
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,FALSE,,3,9
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,TRUE,,3,9
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,FALSE,,3,10
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,TRUE,,3,10
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,TRUE,,3,10
Location 9: Campus Drive at Adelphi Road,Location 9: Campus Drive at Adelphi Road,FALSE,,3,10
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,FALSE,,3,8
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,FALSE,,3,8
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,TRUE,,3,8
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,FALSE,,3,8
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,FALSE,,3,8
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,FALSE,,3,9
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,FALSE,,3,9
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,TRUE,,3,9
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,TRUE,,3,9
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,FALSE,,3,9
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,FALSE,,3,10
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,FALSE,,3,10
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,FALSE,,3,10
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,FALSE,,3,10
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,FALSE,,3,10
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,FALSE,,3,10
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,FALSE,,3,10
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,FALSE,,3,10
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,TRUE,,3,10
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,FALSE,,3,10
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,FALSE,,3,10
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,FALSE,,3,10
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,TRUE,,3,10
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,FALSE,,3,10
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,TRUE,,3,10
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,TRUE,,3,10
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,TRUE,,3,10
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,FALSE,,3,10
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,FALSE,,3,10
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,FALSE,,3,10
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,TRUE,,3,10
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,TRUE,,3,10
